DAY,USER_ADDRESS,BASE_CUMULATIVE_RETURN,PORTFOLIO_RETURN,DAILY_SHARPE_RATIO,TRADER_CLASS,NUMBER_OF_TRADES,UNIQUE_TOKENS_TRADED
2024-02-18 00:00:00.000,0x4294ca2492886d0425f138a5bcf2bfeaae228b60,0.06823387454,112.396111483,15.100903441,Average Trader,"null","null"
2024-10-28 00:00:00.000,0xe22ea5b777f20ffb64e1516661ace5c4e9a1f23d,-0.4031080462,58.358713904,2.172719094,Bad Trader,"null","null"
2024-06-13 00:00:00.000,0x3af4a49c8e2fcaf33fd3389543b80d320fcc9091,0.2910378461,128.905033942,12.578527322,Good Trader,"null","null"
2024-11-07 00:00:00.000,0xb9779aec32f4cbf376f325d8c393b0d2711874ed,-0.493054054,53.307322639,2.453132476,Bad Trader,"null","null"
2024-08-12 00:00:00.000,0xc6dec111485fecc56eeace16401b7b2a2aa926d9,-0.9578917384,21.037053143,1.176308818,Bad Trader,"null","null"
2024-11-07 00:00:00.000,0x74882149e6a43b8e69cac6aef92d753e96054b78,0.03296065598,103.209293405,27.827181539,Average Trader,66,3
2024-03-15 00:00:00.000,0x1eec1f675519bbaba3896ebd64aa6159d929a62f,-0.000008794557928,100.011058157,1624.192113,Average Trader,"null","null"
2024-04-09 00:00:00.000,0xa38ac89a9eceb2e00b5b05568f36815f6d9286dc,0.04567883516,112.504871704,11.904060155,Average Trader,2,3
2024-05-20 00:00:00.000,0xb7dab94552302bcdff309e541d51ad203cbd7042,0.2164616693,119.576842697,24.618200248,Average Trader,3,4
2024-07-21 00:00:00.000,0x59426902b232182a6e833903761ef617e1375f83,-0.09767614526,91.485027348,16.233334569,Bad Trader,"null","null"
2024-03-28 00:00:00.000,0x3e55457808fb552a7f1989d68c9daf5d3a51c027,-0.04131839523,99.950774178,3275.77367444,Bad Trader,"null","null"
2024-05-25 00:00:00.000,0x1813eae046e265511b10e0745155c74ae9eea78b,0.004402425392,100.537809506,442.958148337,Average Trader,"null","null"
2024-11-08 00:00:00.000,0xecc0e46f64458ae70dca30e298d20e3c993d9541,-0.3550789811,64.492101893,2.248877042,Bad Trader,"null","null"
2024-04-07 00:00:00.000,0x4cd3008b2e96d3028fcbb64c79bf19e242ee17d4,0.6914974122,169.149741221,7.068450691,Good Trader,"null","null"
2024-08-05 00:00:00.000,0x68478b80d61e9aab4f7d63b29671b90c10799a27,4.034701691,509.236589892,3.711366522,Good Trader,12,5
2024-07-20 00:00:00.000,0x1a51882896851872cd4029612cf495fd210cd7b5,0.2536730366,123.709127152,15.93533336,Good Trader,"null","null"
2024-09-10 00:00:00.000,0x09dc02dfb7de2b150fe9a2d2ab92cf5767d423f9,-0.9991306619,15.173649303,1.003174929,Bad Trader,"null","null"
2024-07-18 00:00:00.000,0x90b30c2befb0d9559ec6f5986a826a325815a806,-0.08389455657,97.706787118,14.063397766,Bad Trader,"null","null"
2024-08-21 00:00:00.000,0x7ccdb15ff25dddb23dd0efc98844e07683cd8ba6,-0.2188997779,77.04967832,7.986120601,Bad Trader,72,3
2024-04-14 00:00:00.000,0xda6d5943ae71272518636e24a1da83ad0e5a85dd,0.1531912902,106.386325366,27.270507646,Average Trader,"null","null"
2024-09-17 00:00:00.000,0x3f8cff57fb4592a0ba46c66d2239486b8690842e,-0.259659693,69.477624486,5.571992464,Bad Trader,"null","null"
2024-10-05 00:00:00.000,0x1e490aa77e560782f0c5de171a41481f974fd81d,-0.002564902961,99.435081348,47.197987643,Bad Trader,"null","null"
2024-10-08 00:00:00.000,0x580e4ce9d324426e8e5e2a33298a1d2fd73273a7,88.575738671,8959.17268945,5.780494562,Good Trader,6,3
2024-10-04 00:00:00.000,0x8b21447e610ea904979a621e530847db1948cce9,0.290587885,126.891429439,18.712862689,Good Trader,"null","null"
2024-03-21 00:00:00.000,0xfe8325de4344db4ef367211456e8b3d2fcf9ee8f,0.1155970988,124.60873432,6.963135379,Good Trader,"null","null"
2024-03-13 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,0.02386487777,102.328212356,90.290278266,Average Trader,6,8
2024-05-25 00:00:00.000,0x8e1e56d60a82ab671c52afb2b8c7efff8a56db9f,-0.6592200098,34.084239439,1.077723492,Bad Trader,"null","null"
2024-08-21 00:00:00.000,0x2ec7089e6e31250bff9811a1729c5c84d6792e2c,0.02788901548,100.696156585,53.38936264,Average Trader,"null","null"
2024-07-21 00:00:00.000,0x68478b80d61e9aab4f7d63b29671b90c10799a27,4.004185763,506.184997089,4.358100572,Good Trader,"null","null"
2024-11-03 00:00:00.000,0xc723bd563a44940a85e64aa221001d37f30418e4,-0.9999999897,-2.329273773,-0.5074381756,Bad Trader,6,2
2024-09-14 00:00:00.000,0xc9a5643ed8e4cd68d16fe779d378c0e8e7225a54,-0.01458478894,98.539674385,30.786767581,Bad Trader,"null","null"
2024-06-02 00:00:00.000,0xcf6dabb7d6f87028930ff4d569d80b458c4ea214,0.2854630721,125.161431682,15.267646656,Good Trader,"null","null"
2024-09-24 00:00:00.000,0x68478b80d61e9aab4f7d63b29671b90c10799a27,7.129156193,818.682040113,4.407828919,Good Trader,"null","null"
2024-03-04 00:00:00.000,0xe99bc90d3cb86cf095d75a020c10fbf9d4aa9a4d,20760811.8757585,2076081283.20941,2.55050247,Good Trader,"null","null"
2024-03-08 00:00:00.000,0xcc193a69d258758d39e3202aa2ebb0951d672f59,0.0885846066,106.462947448,40.314294744,Average Trader,1,1
2024-05-21 00:00:00.000,0x09dc02dfb7de2b150fe9a2d2ab92cf5767d423f9,-0.835840115,31.502703995,1.927864261,Bad Trader,"null","null"
2024-10-07 00:00:00.000,0x1a51882896851872cd4029612cf495fd210cd7b5,0.262443362,124.586159692,15.996370316,Good Trader,"null","null"
2024-05-29 00:00:00.000,0x6e2c509d522d47f509e1a6d75682e6abbc38b362,1.261705975,223.822761819,9.981319916,Good Trader,"null","null"
2024-07-04 00:00:00.000,0x3f8cff57fb4592a0ba46c66d2239486b8690842e,-0.02780042816,92.663550971,7.680725451,Bad Trader,"null","null"
2024-11-16 00:00:00.000,0xfb94d3404c1d3d9d6f08f79e58041d5ea95accfa,8.049563339,905.310459611,3.165072471,Good Trader,"null","null"
2024-09-22 00:00:00.000,0xfb94d3404c1d3d9d6f08f79e58041d5ea95accfa,5.976930774,698.047203147,6.77361777,Good Trader,1,2
2024-07-31 00:00:00.000,0x6f5884a6ba14297eab47aa52c4e739f0a11ff7c1,14468336.5876469,1446833759.04335,1.375501352,"null",1,2
2024-06-25 00:00:00.000,0x8a80396a4b63b3efe1b7995e8118d313f9f6f9ba,-0.001478497451,99.87596586,2424.946570502,Bad Trader,2,2
2024-09-09 00:00:00.000,0x9bc7cbbba4a61c3f0f7773ef629221603ed61b87,0.03057765423,98.530591757,111.992224551,Bad Trader,"null","null"
2024-10-03 00:00:00.000,0x2ec7089e6e31250bff9811a1729c5c84d6792e2c,0.02788901548,100.696156585,65.61411046,Average Trader,"null","null"
2024-10-27 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,-0.1066172165,89.280002933,25.551300934,Bad Trader,"null","null"
2024-07-03 00:00:00.000,0x7ccdb15ff25dddb23dd0efc98844e07683cd8ba6,0.03886497865,102.826153977,12.594689011,Average Trader,119,3
2024-05-08 00:00:00.000,0xa614ad92390ca4f540dfa2a6fa4c88afd01fec14,-0.0480985627,94.780659427,19.430288414,Bad Trader,"null","null"
2024-05-17 00:00:00.000,0xdad36a77358ce31324b9c51687fee6ace5ac60ef,-0.2667483777,65.215733428,4.48316858,Bad Trader,"null","null"
2024-10-23 00:00:00.000,0xf14f17989790a2116fc0a59ca88d5813e693528f,70944.511147117,697200.511334441,1.024673175,"null","null","null"
2024-03-21 00:00:00.000,0x74930f9ac77dea77a2c16b0b1963faef29aaec21,13.844525608,1480.800017554,3.508763455,Good Trader,1,2
2024-07-04 00:00:00.000,0xc6dec111485fecc56eeace16401b7b2a2aa926d9,-0.7762814659,39.198080391,3.368857133,Bad Trader,"null","null"
2024-10-22 00:00:00.000,0x2ec7089e6e31250bff9811a1729c5c84d6792e2c,0.136725507,111.579805736,27.724343681,Average Trader,"null","null"
2024-06-24 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,-0.1271361893,87.22810565,20.883391749,Bad Trader,"null","null"
2024-04-24 00:00:00.000,0x565a65432ca44a999eb7217815d58594a559ccb2,0.07794266479,107.820699941,31.588987101,Average Trader,5,3
2024-06-15 00:00:00.000,0xc6dec111485fecc56eeace16401b7b2a2aa926d9,-0.6981689748,47.0093295,5.257568826,Bad Trader,"null","null"
2024-03-19 00:00:00.000,0x1e490aa77e560782f0c5de171a41481f974fd81d,0.001105077379,99.802079382,1004.972522061,Bad Trader,11,6
2024-04-15 00:00:00.000,0x9ec7868ebae98a73cb65711f6fc941436187a3c9,0.002530172838,96.405381548,11.852335333,Bad Trader,"null","null"
2024-08-13 00:00:00.000,0x9ec7868ebae98a73cb65711f6fc941436187a3c9,-0.1917933426,76.973030008,10.789649987,Bad Trader,"null","null"
2024-05-21 00:00:00.000,0x071943221c8c62b36be12d679a8b93b8eda3fdc9,0.1880387018,190.019700635,12.621801831,Good Trader,"null","null"
2024-05-22 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,-0.1009073055,89.850994028,18.700129337,Bad Trader,"null","null"
2024-06-12 00:00:00.000,0x08b505dc1603af317f8ffbf5db6359f0975d96ce,-0.4900722902,51.002627903,0.1458190513,Bad Trader,"null","null"
2024-10-25 00:00:00.000,0x1518c211f611114decd1842894e08b803afcd27b,32.292480201,3306.267984476,4.154952114,Good Trader,"null","null"
2024-10-26 00:00:00.000,0x6f5884a6ba14297eab47aa52c4e739f0a11ff7c1,20964841.2044823,2096484220.7269,2.622317336,Good Trader,"null","null"
2024-07-29 00:00:00.000,0x4ef861298b42ce7d505c799eced534c5f86779ad,0.254316464,119.260625002,9.07862085,Average Trader,"null","null"
2024-03-04 00:00:00.000,0x4294ca2492886d0425f138a5bcf2bfeaae228b60,-0.01325445986,104.247278042,12.237176923,Average Trader,"null","null"
2024-04-03 00:00:00.000,0x68478b80d61e9aab4f7d63b29671b90c10799a27,1.840898139,289.856234683,3.563860282,Good Trader,"null","null"
2024-05-30 00:00:00.000,0x89ea8e8cbd4c77fdf17cabfdb252bfc1f6d2b587,0.09686519722,104.200219611,58.143565966,Average Trader,"null","null"
2024-02-26 00:00:00.000,0x3af4a49c8e2fcaf33fd3389543b80d320fcc9091,0.07308764298,107.110013626,47.337579944,Average Trader,"null","null"
2024-03-06 00:00:00.000,0x8b21447e610ea904979a621e530847db1948cce9,0.4514142757,142.974068511,9.960456487,Good Trader,"null","null"
2024-09-28 00:00:00.000,0xb7dab94552302bcdff309e541d51ad203cbd7042,-0.4136517054,56.565505228,1.928599033,Bad Trader,"null","null"
2024-10-07 00:00:00.000,0xd0640fcb1ef5ac385b57701c5ef7030331c8d80b,157.439800314,15837.104342027,3.587938384,Good Trader,5,4
2024-07-05 00:00:00.000,0xdad36a77358ce31324b9c51687fee6ace5ac60ef,-0.3851915918,53.371412009,3.581645046,Bad Trader,1,1
2024-06-11 00:00:00.000,0x518ded2f413f275d720b199ad9d03a262e35d3b3,-0.5172544189,49.362616414,2.250506514,Bad Trader,"null","null"
2024-06-03 00:00:00.000,0x071943221c8c62b36be12d679a8b93b8eda3fdc9,0.1880387018,190.019700635,15.209198923,Good Trader,"null","null"
2024-07-20 00:00:00.000,0x8e1e56d60a82ab671c52afb2b8c7efff8a56db9f,-0.6262229953,37.383940885,1.453433445,Bad Trader,"null","null"
2024-04-12 00:00:00.000,0x6f5884a6ba14297eab47aa52c4e739f0a11ff7c1,-0.2702591777,73.252747896,8.044085816,Bad Trader,6,4
2024-02-26 00:00:00.000,0xb8ca7f877391032d9da4c995d64cdab3ecd03efd,0.08782398894,107.974028028,31.865228498,Average Trader,"null","null"
2024-03-18 00:00:00.000,0xe99bc90d3cb86cf095d75a020c10fbf9d4aa9a4d,33270819.2437568,3327082020.00923,2.643376988,Good Trader,4,3
2024-10-23 00:00:00.000,0xb7dab94552302bcdff309e541d51ad203cbd7042,-0.5626637456,41.664301212,1.331054949,Bad Trader,"null","null"
2024-06-23 00:00:00.000,0x565a65432ca44a999eb7217815d58594a559ccb2,0.2349136563,123.517799094,12.401025657,Good Trader,"null","null"
2024-10-22 00:00:00.000,0x8075ddc91c6d521badfbf8c1b7bf37ad47716fb9,0.08035735792,107.623186314,9.199594076,Average Trader,"null","null"
2024-10-15 00:00:00.000,0xecc0e46f64458ae70dca30e298d20e3c993d9541,-0.39640533,60.359467002,2.158007954,Bad Trader,"null","null"
2024-05-18 00:00:00.000,0x8e1e56d60a82ab671c52afb2b8c7efff8a56db9f,-0.6127895035,38.727290065,1.184193638,Bad Trader,2,1
2024-10-19 00:00:00.000,0xa76b6a7aa1b4501e6edcb29898e1ce4b9784e81c,-0.817665533,16.271015039,0.3654583802,Bad Trader,"null","null"
2024-08-30 00:00:00.000,0xecc0e46f64458ae70dca30e298d20e3c993d9541,-0.3186937191,68.130628088,3.005082712,Bad Trader,"null","null"
2024-09-07 00:00:00.000,0xb8ca7f877391032d9da4c995d64cdab3ecd03efd,-0.3932612079,59.86550834,2.204835315,Bad Trader,"null","null"
2024-09-10 00:00:00.000,0x68478b80d61e9aab4f7d63b29671b90c10799a27,5.340674417,639.833862559,3.938553242,Good Trader,"null","null"
2024-05-15 00:00:00.000,0x1518c211f611114decd1842894e08b803afcd27b,20.871376536,2164.157617966,3.839692961,Good Trader,27,2
2024-10-23 00:00:00.000,0xb9779aec32f4cbf376f325d8c393b0d2711874ed,-0.5465895705,47.953770995,2.173418934,Bad Trader,"null","null"
2024-06-13 00:00:00.000,0xecc0e46f64458ae70dca30e298d20e3c993d9541,0.09456712709,109.456712709,8.746077456,Average Trader,"null","null"
2024-03-10 00:00:00.000,0x743b6a564dc23912cc6d67e78db6e07e66bd3515,2.252102046,306.776849439,3.893310303,Good Trader,2,2
2024-05-18 00:00:00.000,0x7ccdb15ff25dddb23dd0efc98844e07683cd8ba6,-0.111527556,87.786900514,11.473772733,Bad Trader,153,4
2024-03-27 00:00:00.000,0x3f8cff57fb4592a0ba46c66d2239486b8690842e,0.07334037205,102.777630992,13.644537735,Average Trader,"null","null"
2024-08-02 00:00:00.000,0x071943221c8c62b36be12d679a8b93b8eda3fdc9,0.2597372745,197.189557904,26.550719977,Good Trader,"null","null"
2024-07-22 00:00:00.000,0x8075ddc91c6d521badfbf8c1b7bf37ad47716fb9,0.1763654884,117.223999358,11.834173914,Average Trader,"null","null"
2024-05-10 00:00:00.000,0x743b6a564dc23912cc6d67e78db6e07e66bd3515,3.283010815,409.867726292,7.664853557,Good Trader,"null","null"
2024-07-04 00:00:00.000,0x1813eae046e265511b10e0745155c74ae9eea78b,0.01647201694,101.74476866,136.227503753,Average Trader,2,2
2024-10-08 00:00:00.000,0xe22ea5b777f20ffb64e1516661ace5c4e9a1f23d,-0.5456022331,44.109295209,1.602196504,Bad Trader,"null","null"
2024-04-28 00:00:00.000,0xcf6dabb7d6f87028930ff4d569d80b458c4ea214,0.2891587431,125.530998785,19.936360392,Good Trader,"null","null"
2024-07-22 00:00:00.000,0x743b6a564dc23912cc6d67e78db6e07e66bd3515,0.4250641641,124.073061228,1.346096245,"null","null","null"
2024-08-30 00:00:00.000,0x59b0bba5163299a9dd08c155330e1e58567a21c0,-0.5600955453,44.128899096,1.744941209,Bad Trader,2,1
2024-07-18 00:00:00.000,0xa38ac89a9eceb2e00b5b05568f36815f6d9286dc,0.0009339859657,108.030386785,11.094008198,Average Trader,1,2
2024-07-13 00:00:00.000,0xe22ea5b777f20ffb64e1516661ace5c4e9a1f23d,0.3246380009,131.133318613,14.202562088,Good Trader,"null","null"
2024-03-30 00:00:00.000,0x1a51882896851872cd4029612cf495fd210cd7b5,0.02564603566,100.906427061,145.463145518,Average Trader,"null","null"
2024-10-31 00:00:00.000,0xd0640fcb1ef5ac385b57701c5ef7030331c8d80b,167.19686896,16812.811206637,2.764599581,Good Trader,1,1
2024-05-17 00:00:00.000,0x59b0bba5163299a9dd08c155330e1e58567a21c0,-0.287963968,71.342056823,3.703824032,Bad Trader,"null","null"
2024-05-07 00:00:00.000,0x8b21447e610ea904979a621e530847db1948cce9,0.3367706377,131.509704706,11.858344437,Good Trader,"null","null"
2024-10-12 00:00:00.000,0xda6d5943ae71272518636e24a1da83ad0e5a85dd,0.1123221964,102.29941599,37.269041192,Average Trader,"null","null"
2024-07-17 00:00:00.000,0x3f8cff57fb4592a0ba46c66d2239486b8690842e,0.05945293369,101.388887156,8.732544279,Average Trader,"null","null"
2024-09-07 00:00:00.000,0xc9a5643ed8e4cd68d16fe779d378c0e8e7225a54,-0.03592364783,96.405788495,30.370373714,Bad Trader,2,3
2024-08-10 00:00:00.000,0x06015ae5e6a99243aa8761b67c14003ca41a5edf,0.1365348872,112.344095829,6.201586998,Average Trader,"null","null"
2024-09-14 00:00:00.000,0x74882149e6a43b8e69cac6aef92d753e96054b78,0.09807577531,109.720805338,32.554671903,Average Trader,6,3
2024-04-02 00:00:00.000,0xecc0e46f64458ae70dca30e298d20e3c993d9541,0.1182200874,111.822008743,8.715792822,Average Trader,"null","null"
2024-07-23 00:00:00.000,0xadb4baa4bf3a1c176c4399402395403632b036a3,-0.1178240631,89.733022728,5.469469898,Bad Trader,"null","null"
2024-05-30 00:00:00.000,0x3e55457808fb552a7f1989d68c9daf5d3a51c027,-0.1014207473,93.940538966,31.200208355,Bad Trader,"null","null"
2024-11-01 00:00:00.000,0xecc0e46f64458ae70dca30e298d20e3c993d9541,-0.4457018721,55.429812791,1.941080739,Bad Trader,"null","null"
2024-07-24 00:00:00.000,0x9ec7868ebae98a73cb65711f6fc941436187a3c9,-0.04990689355,91.161674909,16.611039652,Bad Trader,"null","null"
2024-06-16 00:00:00.000,0x1518c211f611114decd1842894e08b803afcd27b,7.863659174,863.385881733,1.399768364,"null","null","null"
2024-08-20 00:00:00.000,0x1e490aa77e560782f0c5de171a41481f974fd81d,-0.002564902961,99.435081348,41.814552444,Bad Trader,"null","null"
2024-06-27 00:00:00.000,0xeb7742c9ad0cf9e2e6b4a7fda44719193376a547,-0.3708540512,61.897187355,4.37258866,Bad Trader,58,23
2024-10-17 00:00:00.000,0x3f8cff57fb4592a0ba46c66d2239486b8690842e,-0.1567162263,79.77197116,6.406303199,Bad Trader,"null","null"
2024-09-10 00:00:00.000,0xaa421a4b32011db131bdb206f3fa89290a1e3d47,0.3188895014,131.855306266,6.819716022,Good Trader,"null","null"
2024-05-07 00:00:00.000,0xadb4baa4bf3a1c176c4399402395403632b036a3,0.06579170096,108.094599136,19.452419155,Average Trader,"null","null"
2024-03-24 00:00:00.000,0x6e2c509d522d47f509e1a6d75682e6abbc38b362,0.3391580878,131.567973133,9.936130422,Good Trader,"null","null"
2024-08-15 00:00:00.000,0x580e4ce9d324426e8e5e2a33298a1d2fd73273a7,26.097459352,2711.344757589,2.542250489,Good Trader,"null","null"
2024-03-07 00:00:00.000,0x06015ae5e6a99243aa8761b67c14003ca41a5edf,0.6732207097,166.012678078,9.293506243,Good Trader,"null","null"
2024-03-10 00:00:00.000,0x9844c3688daaa98de18fbe52499a6b152236896b,-0.1415024315,85.587435682,9.745906544,Bad Trader,"null","null"
2024-11-19 00:00:00.000,0x09dc02dfb7de2b150fe9a2d2ab92cf5767d423f9,-0.99849567,15.237148497,1.13800632,Bad Trader,65,7
2024-10-12 00:00:00.000,0x8b21447e610ea904979a621e530847db1948cce9,0.290587885,126.891429439,19.066577199,Good Trader,"null","null"
2024-04-27 00:00:00.000,0x924cafec4f967be5df085ad94d8d50574f9a2bb0,0.006044160991,100.604416099,344.397285027,Average Trader,"null","null"
2024-03-10 00:00:00.000,0x8b21447e610ea904979a621e530847db1948cce9,0.4514142757,142.974068511,9.630059048,Good Trader,"null","null"
2024-10-28 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,-0.113158722,88.62585238,25.372158469,Bad Trader,"null","null"
2024-06-20 00:00:00.000,0xc8084f0227d4f857ec9d48c481abc040ec4a4f1f,35.652102917,3665.210291739,8.671223027,Good Trader,1,2
2024-04-06 00:00:00.000,0x089b8292d13b1a20e84bee1839b0355274e56914,0.00767820183,100.42677737,158.664413401,Average Trader,1,2
2024-11-06 00:00:00.000,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,-0.7293641458,12.691747279,0.2340122672,Bad Trader,"null","null"
2024-09-21 00:00:00.000,0xf14f17989790a2116fc0a59ca88d5813e693528f,71708.441541015,773593.550724217,1.58845791,Good Trader,4,4
2024-08-01 00:00:00.000,0x3af4a49c8e2fcaf33fd3389543b80d320fcc9091,0.2231115936,122.112408686,11.343949877,Good Trader,"null","null"
2024-06-22 00:00:00.000,0x071943221c8c62b36be12d679a8b93b8eda3fdc9,0.1880387018,190.019700635,19.392306366,Good Trader,"null","null"
2024-09-22 00:00:00.000,0xda6d5943ae71272518636e24a1da83ad0e5a85dd,0.135711974,104.63839375,36.578119598,Average Trader,"null","null"
2024-09-15 00:00:00.000,0xc9a5643ed8e4cd68d16fe779d378c0e8e7225a54,-0.01867437326,98.130715952,30.86558907,Bad Trader,"null","null"
2024-03-07 00:00:00.000,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,0.7931857554,164.946737403,4.524944729,Good Trader,193,28
2024-06-22 00:00:00.000,0xf7ca1f0ff0995c84fef530f7c74c69fb80331e81,0.1287417357,111.746707979,28.420283232,Average Trader,"null","null"
2024-07-02 00:00:00.000,0x1518c211f611114decd1842894e08b803afcd27b,7.048136629,781.833627251,1.191426096,"null","null","null"
2024-11-17 00:00:00.000,0x1518c211f611114decd1842894e08b803afcd27b,32.292480201,3306.267984476,3.854836851,Good Trader,"null","null"
2024-07-08 00:00:00.000,0xd707b3a1c68ac13c707609548d50361d08131f87,0.1322509557,111.657625481,7.664444246,Average Trader,"null","null"
2024-06-20 00:00:00.000,0xa38ac89a9eceb2e00b5b05568f36815f6d9286dc,-0.2594053166,81.996456533,8.876183939,Bad Trader,7,3
2024-05-14 00:00:00.000,0x9ec7868ebae98a73cb65711f6fc941436187a3c9,0.001608506882,96.313214952,14.504398622,Bad Trader,"null","null"
2024-08-24 00:00:00.000,0x06015ae5e6a99243aa8761b67c14003ca41a5edf,0.2042050397,119.111111076,6.263221166,Average Trader,1,2
2024-04-23 00:00:00.000,0xc723bd563a44940a85e64aa221001d37f30418e4,-0.9914530233,-1.474577135,-0.1350121552,Bad Trader,4,1
2024-02-10 00:00:00.000,0x580e4ce9d324426e8e5e2a33298a1d2fd73273a7,0.09784136517,111.382958896,13.203994452,Average Trader,8,7
2024-07-08 00:00:00.000,0xc9a5643ed8e4cd68d16fe779d378c0e8e7225a54,-0.03054111606,96.944041673,119.6374653,Bad Trader,1,3
2024-06-26 00:00:00.000,0x2a45eaf79bbaff1a1d31fdd24ca67541d389ef78,0.3000017262,130.000172625,2.027300807,Good Trader,18,5
2024-10-15 00:00:00.000,0xc8084f0227d4f857ec9d48c481abc040ec4a4f1f,26.759796563,2775.979656256,2.289486007,Good Trader,"null","null"
2024-10-25 00:00:00.000,0xda487009336ccc1fbe426435ee189735b5f4dd9a,-0.8505310312,13.127078139,0.0801323322,Bad Trader,1,2
2024-10-31 00:00:00.000,0x2eb6ffcfc1591349a1983aad3e80d8fb3cec1df2,40.513207258,4156.011217175,0.1360569163,"null",91,2
2024-06-20 00:00:00.000,0xfe8325de4344db4ef367211456e8b3d2fcf9ee8f,0.1155970988,124.60873432,10.366708944,Good Trader,"null","null"
2024-08-09 00:00:00.000,0x6f5884a6ba14297eab47aa52c4e739f0a11ff7c1,13949886.8229308,1394988782.57174,1.387005807,"null",1,1
2024-09-28 00:00:00.000,0xa38ac89a9eceb2e00b5b05568f36815f6d9286dc,-0.5944371931,48.493268883,2.746298501,Bad Trader,"null","null"
2024-05-14 00:00:00.000,0xfe8325de4344db4ef367211456e8b3d2fcf9ee8f,0.1155970988,124.60873432,9.128904914,Good Trader,"null","null"
2024-07-15 00:00:00.000,0xfb94d3404c1d3d9d6f08f79e58041d5ea95accfa,2.97208655,397.562780692,5.594050934,Good Trader,"null","null"
2024-06-29 00:00:00.000,0xc6dec111485fecc56eeace16401b7b2a2aa926d9,-0.750812381,41.744988889,3.643068533,Bad Trader,"null","null"
2024-03-15 00:00:00.000,0xd707b3a1c68ac13c707609548d50361d08131f87,0.4753704678,145.969576693,8.184138754,Good Trader,"null","null"
2024-10-27 00:00:00.000,0xc9a5643ed8e4cd68d16fe779d378c0e8e7225a54,-0.03625712707,96.372440571,32.051467574,Bad Trader,"null","null"
2024-03-15 00:00:00.000,0xe4c8f205aa7a53a3479429913be832294d47297a,-0.002277636389,99.713960941,80.153872439,Bad Trader,3,3
2024-03-22 00:00:00.000,0x2a45eaf79bbaff1a1d31fdd24ca67541d389ef78,1.680055284,268.00552844,3.383260778,Good Trader,"null","null"
2024-02-27 00:00:00.000,0xdad36a77358ce31324b9c51687fee6ace5ac60ef,0.08749559534,100.640130727,32.053023566,Average Trader,"null","null"
2024-11-14 00:00:00.000,0x8075ddc91c6d521badfbf8c1b7bf37ad47716fb9,0.2624686857,125.834319088,10.713693445,Good Trader,"null","null"
2024-10-31 00:00:00.000,0xf14f17989790a2116fc0a59ca88d5813e693528f,69869.332258449,589682.62246766,0.8776152407,"null","null","null"
2024-07-22 00:00:00.000,0xecc0e46f64458ae70dca30e298d20e3c993d9541,-0.1766275771,82.337242289,5.61559699,Bad Trader,"null","null"
2024-10-24 00:00:00.000,0x9bc7cbbba4a61c3f0f7773ef629221603ed61b87,0.03043949693,98.516776027,129.509069034,Bad Trader,1,1
2024-10-28 00:00:00.000,0x17f6c9e6cd10ef3ba39ed4152723e44f5359a317,0.02245494498,99.229108752,99.633931082,Bad Trader,9,15
2024-03-18 00:00:00.000,0x518ded2f413f275d720b199ad9d03a262e35d3b3,-0.3062005109,70.468007219,6.618800181,Bad Trader,11,3
2024-07-18 00:00:00.000,0x59426902b232182a6e833903761ef617e1375f83,-0.1177387835,89.478763527,15.410774345,Bad Trader,"null","null"
2024-08-21 00:00:00.000,0x071943221c8c62b36be12d679a8b93b8eda3fdc9,0.2597372745,197.189557904,27.028149841,Good Trader,"null","null"
2024-05-29 00:00:00.000,0x1813eae046e265511b10e0745155c74ae9eea78b,0.004356185635,100.53318553,425.999245689,Average Trader,1,1
2024-08-03 00:00:00.000,0x5e2946afb2988e2e335764878fe40c15f2818e99,0.003176669534,100.226158781,982.614945107,Average Trader,"null","null"
2024-07-13 00:00:00.000,0x9844c3688daaa98de18fbe52499a6b152236896b,0.7540620393,175.143882766,4.341167577,Good Trader,"null","null"
2024-03-28 00:00:00.000,0x743b6a564dc23912cc6d67e78db6e07e66bd3515,2.302207282,311.787372994,4.487757542,Good Trader,"null","null"
2024-11-06 00:00:00.000,0xc9a5643ed8e4cd68d16fe779d378c0e8e7225a54,0.001256442507,100.123797529,32.620895644,Average Trader,1,3
2024-02-08 00:00:00.000,0x580e4ce9d324426e8e5e2a33298a1d2fd73273a7,-0.1078104668,90.817775696,28.771838871,Bad Trader,2,3
2024-11-17 00:00:00.000,0xc8084f0227d4f857ec9d48c481abc040ec4a4f1f,34.075526548,3507.552654801,2.909992817,Good Trader,"null","null"
2024-10-09 00:00:00.000,0xb7dab94552302bcdff309e541d51ad203cbd7042,-0.5153998176,46.390694008,1.536309586,Bad Trader,"null","null"
2024-05-31 00:00:00.000,0x4cd3008b2e96d3028fcbb64c79bf19e242ee17d4,0.1674416846,116.744168463,5.975382752,Average Trader,"null","null"
2024-07-01 00:00:00.000,0x0c8afa31d68028ed8054493ee92f52b82ab992a2,-0.1628891649,82.804666469,7.73240919,Bad Trader,15,7
